ID,Name,Age,Height,Weight,Nationality,Overall,Potential,Growth,Club,ValueEUR,WageEUR,ReleaseClause,Position,ContractUntil,ClubJoined,NationalTeam,PreferredFoot,WeakFoot,SkillMoves,AttackingWorkRate,DefensiveWorkRate,PaceTotal,ShootingTotal,PassingTotal,DribblingTotal,DefendingTotal,PhysicalityTotal
224263,J. Kenny,24,176,67,England,74,75,1,Everton,4800000,46000,9500000,SUB,2022.0,2014,Not in team,Right,2,3,High,Medium,71,49,65,70,71,70
232709,D. Batallini,25,176,77,Argentina,74,77,3,Club Atlético de San Luis,5500000,13000,0,RM,2021.0,2016,Not in team,Right,3,3,High,Medium,79,70,67,77,55,72
239872,Pablo Santos,29,188,83,Brazil,74,75,1,Moreirense FC,3900000,13000,0,SUB,2022.0,2018,Not in team,Left,2,2,Medium,High,65,39,45,53,75,78
239360,P. Struijk,21,190,79,Netherlands,74,83,9,Leeds United,9000000,38000,18900000,SUB,2024.0,2018,Not in team,Left,4,2,Medium,High,58,35,60,62,75,73
231524,T. Pochettino,25,180,72,Argentina,74,79,5,Austin FC,6000000,8000,9200000,LM,2022.0,2021,Not in team,Right,3,3,High,Medium,68,66,77,75,63,73
231012,C. de Pena,29,177,72,Uruguay,74,74,0,Dynamo Kyiv,4099999,1000,9000000,LM,2021.0,2019,Not in team,Left,3,3,Medium,Medium,75,69,74,73,29,52
221540,Raúl,31,187,80,Brazil,74,74,0,SC Braga,2900000,12000,5800000,CB,2022.0,2017,Not in team,Left,3,2,Medium,High,52,54,58,55,75,79
230497,Roni Gameira,29,180,76,Brazil,74,74,0,Club Athletico Paranaense,4200000,16000,8000000,ST,2024.0,2021,Not in team,Right,3,3,High,Low,80,75,58,73,29,62
225646,C. Mayada,30,174,73,Uruguay,74,74,0,Club Libertad,3600000,1000,7900000,RB,2026.0,2021,Not in team,Right,3,3,High,Medium,92,65,68,72,68,77
230240,Ramón da Almeyda,25,178,80,Brazil,74,74,0,Cuiabá,4200000,14000,8000000,LB,2024.0,2021,Not in team,Left,3,2,High,High,71,53,65,71,72,73
194911,Adrián,34,190,80,Spain,74,74,0,Liverpool,725000,53000,1300000,RES,2023.0,2019,Not in team,Right,2,1,Medium,Medium,77,70,68,77,45,72
243551,A. Gholizadeh,25,176,69,Iran,74,76,2,Royal Charleroi S.C.,5500000,13000,8700000,SUB,2022.0,2018,Not in team,Left,3,4,Medium,Medium,77,67,68,78,48,70
240223,M. Ristić,25,180,79,Serbia,74,77,3,Montpellier Hérault SC,5000000,19000,10400000,LB,2022.0,2019,Not in team,Left,3,3,High,Medium,76,61,65,73,69,68
230239,Claudiano Sobrino,25,177,72,Brazil,74,74,0,Palmeiras,4099999,27000,7800000,CDM,2024.0,2021,Not in team,Right,4,2,High,Medium,73,57,74,72,70,75
207454,P. Rodríguez,31,170,60,Argentina,74,74,0,Club Deportivo Jorge Wilstermann,3500000,1000,7500000,LM,2024.0,2020,Not in team,Right,3,4,High,Low,87,69,68,79,29,42
202078,D. Nagbe,30,175,77,United States,74,74,0,Columbus Crew,3500000,8000,5300000,CDM,2021.0,2019,Not in team,Right,4,3,High,High,78,66,71,81,67,73
188253,J. McCarthy,30,180,72,Republic of Ireland,74,74,0,Celtic,3500000,39000,6300000,SUB,2025.0,2021,Not in team,Right,4,3,Medium,High,56,60,72,72,74,65
230237,Robson Denho,29,181,78,Brazil,74,74,0,Atlético Clube Goianiense,3600000,12000,6800000,CDM,2024.0,2021,Not in team,Right,3,2,High,High,64,59,72,63,73,77
207624,K. Omeruo,27,184,84,Nigeria,74,77,3,CD Leganés,4800000,11000,8000000,CB,2024.0,2019,Not in team,Right,3,2,Low,Medium,68,32,50,58,73,78
215048,J. Burrai,30,188,82,Argentina,74,74,0,Barcelona Sporting Club,2800000,900,6200000,GK,2023.0,2020,Not in team,Right,2,1,Medium,Medium,75,72,70,75,43,73
226568,I. Hagi,22,182,72,Romania,74,82,8,Rangers FC,9500000,41000,19000000,SUB,2025.0,2020,Romania,Right,5,4,Medium,Medium,76,71,74,76,36,68
239368,M. Bakker,21,185,85,Netherlands,74,81,7,Bayer 04 Leverkusen,8000000,25000,15200000,LB,2025.0,2021,Not in team,Left,3,2,Medium,Medium,76,50,65,69,72,77
169324,A. Ulmer,35,175,73,Austria,74,74,0,FC Red Bull Salzburg,1300000,16000,2000000,LB,2022.0,2009,Austria,Left,3,3,High,Medium,70,63,70,73,70,70
223596,S. Prevljak,26,187,80,Bosnia and Herzegovina,74,77,3,KAS Eupen,5500000,13000,8400000,ST,2023.0,2020,Not in team,Right,3,3,High,Medium,70,77,61,70,23,76
215148,M. Bíttolo,31,170,62,Argentina,74,74,0,Newell's Old Boys,3100000,13000,4700000,LB,2023.0,2018,Not in team,Left,2,3,High,Medium,76,46,72,70,68,65
230507,Nicholas Aldair,29,187,81,Brazil,74,74,0,Fluminense,4200000,23000,8000000,ST,2024.0,2021,Not in team,Right,3,3,Medium,Medium,67,75,68,71,38,77
239978,D. Man,22,183,82,Romania,74,83,9,Parma,9500000,26000,19000000,RW,2025.0,2021,Romania,Left,3,4,High,Low,86,72,68,75,48,70
190569,S. Frei,35,191,88,United States,74,74,0,Seattle Sounders FC,475000,4000,713000,SUB,2022.0,2013,Not in team,Right,2,1,Medium,Medium,75,70,67,74,44,75
241769,D. Akpeyi,35,189,86,Nigeria,74,74,0,Kaizer Chiefs,475000,500,1000000,GK,2022.0,2019,Not in team,Right,2,1,Medium,Medium,74,72,68,75,24,75
219496,Simy,29,198,84,Nigeria,74,74,0,US Salernitana 1919,4200000,14000,0,ST,2022.0,2016,Not in team,Right,3,2,Medium,Low,59,77,45,61,29,78
232294,R. Morioka,30,180,79,Japan,74,74,0,Royal Charleroi S.C.,4000000,14000,6000000,CM,2022.0,2019,Not in team,Right,3,3,Medium,Medium,53,69,76,70,72,73
223334,Joelinton,24,186,81,Brazil,74,78,4,Newcastle United,6000000,32000,11900000,SUB,2024.0,2019,Not in team,Right,3,3,Medium,Medium,76,70,62,74,43,79
183141,Oier,31,190,86,Spain,74,74,0,RCD Espanyol de Barcelona,2200000,12000,4600000,SUB,2022.0,2020,Not in team,Left,3,1,Medium,Medium,73,73,72,73,46,74
241509,Mauro Júnior,22,171,62,Brazil,74,80,6,PSV,7000000,14000,11200000,SUB,2025.0,2017,Not in team,Left,3,4,High,High,84,65,72,78,49,50
230245,Douglas Carvalheira,33,174,74,Brazil,74,74,0,Flamengo,2200000,28000,4000000,SUB,2024.0,2021,Not in team,Left,2,2,Medium,Medium,90,40,61,72,69,69
170084,W. Hennessey,34,198,90,Wales,74,74,0,Burnley,725000,22000,1400000,SUB,2023.0,2021,Wales,Right,3,1,Medium,Medium,76,74,77,71,41,74
230327,Gérson Damesio,29,182,80,Brazil,74,74,0,Flamengo,3500000,30000,6300000,CB,2024.0,2021,Not in team,Right,3,2,Medium,Medium,51,42,49,57,76,76
214026,J. Mojica,28,185,73,Colombia,74,74,0,Elche CF,3800000,17000,8000000,LM,2024.0,2021,Not in team,Left,2,3,High,Low,91,65,70,71,68,72
234505,Evander,23,179,76,Brazil,74,81,7,FC Midtjylland,8500000,21000,12800000,CM,2024.0,2019,Not in team,Right,4,4,Medium,Medium,73,69,75,79,66,62
210697,C. Nørgaard,27,187,77,Denmark,74,76,2,Brentford,4600000,36000,9500000,CM,2024.0,2019,Denmark,Right,3,3,Medium,Medium,62,57,69,69,74,75
208137,Lucas Torró,26,190,77,Spain,74,77,3,CA Osasuna,5000000,21000,10900000,SUB,2024.0,2020,Not in team,Right,3,2,Medium,Medium,39,63,65,65,73,73
213597,D. Valdés,27,179,75,Chile,74,75,1,Santos Laguna,4900000,19000,8700000,CAM,2022.0,2019,Not in team,Right,3,4,High,High,78,69,72,75,53,68
236636,A. Caci,24,186,74,France,74,80,6,RC Strasbourg Alsace,6000000,16000,13200000,LB,2022.0,2018,Not in team,Right,5,3,Medium,Medium,72,52,67,67,72,72
224348,L. Hoyos,32,183,76,Argentina,74,74,0,Vélez Sarsfield,2100000,10000,3200000,GK,2022.0,2018,Not in team,Right,3,1,Medium,Medium,79,69,68,80,61,66
214350,M. Rangel,30,187,80,Colombia,74,74,0,Mazatlán Futbol Club,4099999,14000,6800000,SUB,2021.0,2021,Not in team,Right,3,3,High,Medium,60,77,58,68,36,74
196942,Iñigo Pérez,33,178,74,Spain,74,74,0,CA Osasuna,2100000,21000,4400000,SUB,2022.0,2018,Not in team,Left,3,3,Medium,Medium,56,65,77,66,71,72
234573,Aurélio Buta,24,171,66,Portugal,74,78,4,Royal Antwerp FC,5500000,15000,8700000,RB,2022.0,2018,Not in team,Right,4,4,High,Medium,93,59,67,75,66,69
202061,J. Kurtić,32,186,88,Slovenia,74,74,0,PAOK,3300000,1000,7300000,CM,2023.0,2021,Not in team,Right,3,3,High,Medium,60,73,73,71,73,75
236108,Estevão Baldeiro,25,186,85,Brazil,74,74,0,Flamengo,4099999,27000,7400000,SUB,2024.0,2021,Not in team,Right,3,2,High,High,75,56,60,63,76,75
234827,J. Rasmussen,24,190,81,Denmark,74,81,7,Vitesse,8000000,32000,0,CB,2022.0,2019,Not in team,Left,3,2,Medium,High,49,37,59,62,74,79
253002,G. Raspadori,21,172,69,Italy,74,88,14,U.S. Sassuolo Calcio,10500000,22000,24400000,ST,2022.0,2019,Italy,Right,5,4,High,Low,77,74,63,78,26,53
231242,A. Ounas,24,172,65,Algeria,74,78,4,Napoli,6000000,44000,10700000,SUB,2022.0,2017,Not in team,Left,4,4,Medium,Low,84,66,71,79,44,64
192073,A. Bertolacci,30,179,72,Italy,74,74,0,Fatih Karagümrük S.K.,4000000,14000,8000000,CM,2022.0,2021,Not in team,Left,3,3,Medium,Medium,63,69,73,75,73,65
253257,S. Cáceres,21,180,77,Uruguay,74,84,10,Club América,9000000,25000,17100000,SUB,2024.0,2020,Not in team,Right,2,2,Medium,High,76,37,53,59,74,78
247881,J. Escobar,25,177,76,Paraguay,74,77,3,Cruz Azul,5000000,42000,8900000,RB,2022.0,2019,Not in team,Right,3,2,High,Medium,77,52,62,65,73,80
234569,Florentino,21,184,74,Portugal,74,83,9,Getafe CF,9000000,8000,0,SUB,2022.0,2017,Not in team,Right,2,3,Medium,High,62,44,61,68,74,73
230217,Mauri Borgho,29,172,71,Brazil,74,74,0,São Paulo,3700000,30000,7000000,CM,2024.0,2021,Not in team,Right,4,2,Medium,Medium,76,63,71,70,72,66
221001,U. Saltnes,28,187,78,Norway,74,74,0,FK Bodø/Glimt,4200000,6000,5300000,CM,2023.0,2012,Not in team,Right,3,3,High,High,72,67,71,72,66,84
205897,N. Chalobah,26,185,80,England,74,76,2,Fulham,4700000,41000,9300000,CDM,2023.0,2021,Not in team,Right,3,3,Medium,Medium,61,61,68,73,72,71
179783,R. Fährmann,32,197,98,Germany,74,74,0,FC Schalke 04,2100000,9000,3400000,GK,2025.0,2011,Not in team,Right,1,1,Medium,Medium,76,72,42,79,43,73
179527,L. Rémy,34,185,82,France,74,74,0,Çaykur Rizespor,2100000,15000,4200000,SUB,2022.0,2020,Not in team,Right,3,4,Medium,Medium,66,75,65,71,37,68
211269,G. Fernández,29,178,75,Argentina,74,74,0,Cruz Azul,4099999,50000,7000000,SUB,2022.0,2019,Not in team,Right,3,3,Medium,Medium,70,69,74,76,65,70
243780,Kangin Lee,20,173,68,Korea Republic,74,82,8,RCD Mallorca,9500000,18000,22800000,SUB,2025.0,2021,Not in team,Left,3,4,High,Low,72,75,75,80,30,54
193738,Y. Belhanda,31,179,75,Morocco,74,74,0,Adana Demirspor,3500000,17000,7000000,SUB,2024.0,2021,Not in team,Right,4,4,Medium,Medium,72,71,77,78,59,69
206414,S. Kryvtsov,30,186,83,Ukraine,74,74,0,Shakhtar Donetsk,3500000,850,7400000,SUB,2023.0,2010,Ukraine,Right,3,2,Low,Medium,65,44,51,50,74,78
215886,D. Kreilach,32,186,78,Croatia,74,74,0,Real Salt Lake,3400000,9000,4900000,CDM,2022.0,2018,Not in team,Right,3,3,High,Medium,44,75,70,72,65,85
229723,M. Jensen,25,180,68,Denmark,74,77,3,Brentford,5500000,37000,11400000,SUB,2023.0,2019,Denmark,Right,4,3,High,Medium,67,62,75,72,65,70
226382,L. Villarruel,30,173,74,Argentina,74,74,0,LDU Quito,3500000,1000,7700000,SUB,2022.0,2020,Not in team,Right,3,3,High,Medium,72,63,68,69,71,73
220763,R. Thomas,26,174,64,New Zealand,74,76,2,PSV,5000000,16000,7400000,SUB,2022.0,2018,New Zealand,Right,4,3,High,High,72,66,73,78,61,68
235866,C. Kouamé,23,185,70,Côte d'Ivoire,74,80,6,RSC Anderlecht,6500000,39000,0,ST,2022.0,2020,Not in team,Right,4,3,High,Medium,83,71,63,77,39,65
222041,L. Boyé,25,183,79,Argentina,74,79,5,Elche CF,6500000,19000,14100000,ST,2026.0,2021,Not in team,Right,2,4,High,Low,73,72,61,78,47,79
241496,T. Weah,21,183,66,United States,74,81,7,LOSC Lille,8500000,24000,17900000,SUB,2024.0,2019,United States,Right,3,3,High,Medium,87,71,67,76,45,61
203864,B. Zuculini,28,182,77,Argentina,74,75,1,River Plate,4099999,15000,6000000,CDM,2022.0,2018,Not in team,Right,3,3,High,High,66,65,67,70,70,80
192087,G. Schennikov,30,178,75,Russia,74,74,0,PFC CSKA Moscow,3600000,33000,5800000,LB,2023.0,2008,Not in team,Left,2,3,High,Medium,79,54,68,70,72,69
210007,André Ramalho,29,182,78,Brazil,74,75,1,PSV,3900000,15000,5800000,CB,2024.0,2021,Not in team,Right,5,2,Medium,Medium,48,60,66,65,75,77
230230,Eltildo Correia,29,188,78,Brazil,74,74,0,Clube Atlético Mineiro,3500000,28000,6300000,SUB,2024.0,2021,Not in team,Right,3,2,Medium,Medium,56,50,61,49,76,75
225878,C. Domínguez,26,179,74,Paraguay,74,74,0,Austin FC,4600000,8000,6700000,CAM,2022.0,2020,Not in team,Right,2,4,High,High,79,70,70,74,44,71
183125,T. Deeney,33,183,90,England,74,74,0,Birmingham City,2700000,22000,5100000,ST,2023.0,2021,Not in team,Right,3,2,High,Medium,50,76,65,69,37,79
230229,Otávio Cairinho,29,179,80,Brazil,74,74,0,Palmeiras,3500000,30000,6700000,CB,2024.0,2021,Not in team,Right,3,2,Medium,Medium,58,50,58,51,75,74
203604,D. Pavelka,30,185,75,Czech Republic,74,74,0,AC Sparta Praha,3500000,950,7700000,CDM,2022.0,2020,Not in team,Right,4,3,High,Medium,69,60,69,73,69,75
230227,Caio Nunson,21,185,85,Brazil,74,74,0,Fortaleza,4400000,9000,8400000,CB,2024.0,2021,Not in team,Left,3,2,Medium,Medium,59,50,61,59,73,76
215123,A. Aguerre,30,181,76,Argentina,74,74,0,Newell's Old Boys,2800000,10000,4200000,GK,2022.0,2018,Not in team,Right,2,1,Medium,Medium,75,72,63,76,46,73
251217,Jean Lucas,23,181,78,Brazil,74,80,6,AS Monaco,6500000,34000,13700000,SUB,2026.0,2021,Not in team,Right,3,3,Medium,Medium,70,67,74,75,68,73
227153,C. Borja,28,180,73,Colombia,74,74,0,Aytemiz Alanyaspor,3800000,13000,0,LB,2022.0,2021,Not in team,Left,2,3,Medium,Medium,85,50,65,70,69,74
226385,C. Espinoza,26,173,73,Argentina,74,74,0,San Jose Earthquakes,4600000,8000,6700000,LM,2021.0,2019,Not in team,Right,4,3,High,High,83,65,70,74,43,65
240976,M. Saracchi,23,172,68,Uruguay,74,79,5,RB Leipzig,6000000,40000,10700000,RES,2023.0,2018,Not in team,Left,3,3,High,Medium,82,63,70,75,69,69
231247,B. Cufré,24,179,82,Argentina,74,81,7,Málaga CF,8000000,17000,0,LB,2022.0,2020,Not in team,Left,3,3,High,Medium,81,64,72,74,70,75
253293,B. Ocampo,22,174,68,Uruguay,74,83,9,Club Nacional de Football,9500000,1000,22800000,RM,2021.0,2018,Not in team,Right,3,4,Medium,Medium,83,67,71,79,47,62
241867,Aitor Ruibal,25,176,75,Spain,74,77,3,Real Betis Balompié,5500000,19000,12000000,SUB,2025.0,2016,Not in team,Right,3,3,High,Medium,78,74,66,76,42,62
213884,R. Christie,26,178,71,Scotland,74,77,3,AFC Bournemouth,5500000,30000,10900000,SUB,2024.0,2021,Scotland,Left,4,3,High,High,80,71,72,76,65,77
255106,L. Badé,21,191,89,France,74,82,8,Stade Rennais FC,9000000,24000,18900000,CB,2026.0,2021,Not in team,Right,3,2,Medium,High,61,29,54,61,75,77
212591,W. Zimmerman,28,191,89,United States,74,76,2,Nashville SC,4200000,8000,6600000,CB,2021.0,2020,United States,Right,3,2,Medium,Medium,52,50,54,54,72,84
211567,Gilberto,28,181,76,Brazil,74,74,0,SL Benfica,3800000,12000,7600000,RES,2025.0,2020,Not in team,Right,2,3,High,Medium,78,55,68,70,71,74
256632,Luis Henrique,19,181,74,Brazil,74,82,8,Olympique de Marseille,9000000,18000,18900000,SUB,2025.0,2020,Not in team,Right,3,3,Medium,Low,84,68,70,74,37,69
228729,B. Valdez,28,180,84,Paraguay,74,75,1,Club América,4000000,36000,7100000,CB,2023.0,2016,Not in team,Right,3,2,Low,High,63,36,57,54,74,80
231545,Miguel Silva,26,189,82,Portugal,74,79,5,Clube Sport Marítimo,4900000,8000,10700000,GK,2024.0,2021,Not in team,Right,3,1,Medium,Medium,77,68,59,76,52,72
200826,M. Quiroga,31,188,80,Argentina,74,74,0,Club Necaxa,3600000,14000,6100000,ST,2025.0,2021,Not in team,Left,2,2,High,Low,67,70,51,67,29,81
221306,M. Barrios,30,162,65,Colombia,74,74,0,Colorado Rapids,4099999,8000,6200000,RM,2021.0,2021,Not in team,Right,2,3,High,Low,92,65,69,76,43,51
235899,D. Zeefuik,23,177,76,Netherlands,74,79,5,Hertha BSC,6000000,28000,10700000,RM,2024.0,2020,Not in team,Right,3,2,High,Medium,83,40,61,70,71,80
245371,T. Almada,20,171,62,Argentina,74,86,12,Vélez Sarsfield,10000000,10000,17000000,SUB,2023.0,2018,Not in team,Right,4,4,High,Low,85,71,69,82,52,62
238717,E. Pinnock,28,194,79,Jamaica,74,75,1,Brentford,4000000,37000,8300000,CB,2022.0,2019,Not in team,Left,3,2,Medium,High,68,37,57,60,74,79
207998,D. Ward,28,191,88,Wales,74,74,0,Leicester City,3000000,53000,5700000,SUB,2022.0,2018,Wales,Right,3,1,Medium,Medium,75,72,66,75,45,73
221310,A. Roa,28,175,67,Colombia,74,74,0,Club Atlético Independiente,4200000,14000,6300000,RM,2022.0,2019,Not in team,Right,3,4,High,Medium,77,66,74,78,56,61
201343,T. Šunjić,32,194,93,Bosnia and Herzegovina,74,74,0,Henan Songshan Longmen FC,2700000,12000,4200000,CB,2021.0,2021,Not in team,Right,3,2,Low,High,55,34,51,33,74,82
161663,S. Viera,38,184,84,Uruguay,74,74,0,Junior FC,475000,2000,665000,GK,2022.0,2011,Not in team,Right,3,1,Medium,Medium,71,73,71,76,38,75
237183,M. Rojas,25,186,78,Paraguay,74,77,3,Racing Club,5500000,16000,8700000,SUB,2023.0,2019,Not in team,Left,3,4,High,Medium,75,74,73,76,59,61
192129,K. Nordfeldt,32,188,87,Sweden,74,74,0,AIK,2100000,6000,2600000,GK,2021.0,2021,Sweden,Right,3,1,Medium,Medium,73,70,68,75,49,74
225410,A. Masina,27,191,87,Morocco,74,75,1,Watford,4400000,39000,8700000,SUB,2023.0,2018,Not in team,Left,3,3,Medium,High,62,42,66,68,72,73
225647,M. Campaña,32,186,70,Uruguay,74,74,0,Al Batin,2100000,12000,3500000,GK,2022.0,2020,Not in team,Right,3,1,Medium,Medium,72,73,72,74,45,76
230255,Edval Anton,29,183,71,Brazil,74,74,0,Fortaleza,3600000,12000,6800000,CDM,2024.0,2021,Not in team,Left,3,2,High,Medium,70,56,71,71,72,69
172143,L. Schøne,35,178,78,Denmark,74,74,0,N.E.C. Nijmegen,1700000,9000,2500000,CDM,2023.0,2021,Not in team,Right,3,3,Medium,Medium,37,74,79,75,62,58
209523,D. González,27,175,75,Paraguay,74,74,0,Club Olimpia,4500000,1000,9900000,SUB,2024.0,2020,Not in team,Right,3,3,High,Medium,83,69,69,75,47,62
237679,R. Kolo Muani,22,187,73,France,74,83,9,FC Nantes,9500000,21000,20900000,ST,2022.0,2017,Not in team,Right,3,3,Medium,Medium,82,69,60,78,31,61
206198,D. Heintz,27,190,89,Germany,74,75,1,Sport-Club Freiburg,4200000,22000,7900000,SUB,2022.0,2018,Not in team,Left,3,2,Medium,Medium,59,37,60,58,74,79
215157,F. Lértora,30,176,73,Argentina,74,74,0,Club Atlético Colón,3500000,12000,5300000,CDM,2022.0,2019,Not in team,Right,3,2,Low,Medium,63,60,67,68,74,78
211061,A. Maxim,30,177,73,Romania,74,74,0,Gazişehir Gaziantep F.K.,4099999,14000,8199999,SUB,2022.0,2020,Not in team,Right,4,5,High,Medium,69,70,73,80,32,54
164468,G. Cahill,35,193,88,England,74,74,0,AFC Bournemouth,1100000,20000,2100000,CB,2022.0,2021,Not in team,Right,3,2,Medium,Medium,32,58,51,54,76,74
192371,F. Rinaudo,34,176,74,Argentina,74,74,0,Rosario Central,1400000,14000,2100000,SUB,2021.0,2019,Not in team,Right,3,3,Low,High,68,65,68,72,73,75
224883,S. Mounié,26,190,83,Benin,74,75,1,Stade Brestois 29,5000000,19000,10400000,ST,2024.0,2020,Not in team,Right,3,2,Medium,High,64,73,62,68,45,80
205427,Djaniny,30,190,78,Cape Verde Islands,74,74,0,Trabzonspor,4099999,25000,8199999,SUB,2023.0,2020,Not in team,Right,4,4,Medium,Low,80,71,67,77,35,76
223608,Eraso,31,181,72,Spain,74,74,0,CD Leganés,3500000,12000,5600000,CAM,2022.0,2017,Not in team,Right,3,3,High,Medium,59,71,73,71,58,75
183666,Roberto,35,192,96,Spain,74,74,0,Real Valladolid CF,475000,5000,760000,GK,2023.0,2020,Not in team,Right,2,1,Medium,Medium,71,73,72,77,47,71
215410,B. Chardonnet,26,181,74,France,74,77,3,Stade Brestois 29,4900000,16000,10200000,CB,2023.0,2014,Not in team,Right,3,2,Medium,High,57,40,53,56,75,75
198513,Cláudio Ramos,29,183,78,Portugal,74,76,2,FC Porto,3500000,9000,7300000,SUB,2024.0,2020,Not in team,Right,3,1,Medium,Medium,78,72,64,75,54,71
231280,Iván Alejo,26,184,76,Spain,74,75,1,Cádiz CF,5000000,25000,11400000,SUB,2025.0,2020,Not in team,Right,3,4,Medium,Medium,80,71,72,76,43,67
244591,J. Bogle,20,178,69,England,74,85,11,Sheffield United,9000000,17000,18900000,RES,2024.0,2020,Not in team,Right,3,3,High,Medium,81,54,66,73,69,68
178031,P. Baysse,33,185,83,France,74,74,0,FC Girondins de Bordeaux,2000000,20000,4000000,SUB,2024.0,2018,Not in team,Right,3,2,Medium,Medium,43,45,62,61,74,76
204152,J. Jønsson,28,182,78,Denmark,74,74,0,Cádiz CF,3700000,24000,8100000,CM,2022.0,2020,Not in team,Right,3,2,Medium,Medium,70,56,65,67,74,75
230274,Dani Rochelinhas,29,178,75,Brazil,74,74,0,Club Athletico Paranaense,4099999,15000,7800000,CM,2024.0,2021,Not in team,Left,3,4,High,Low,76,63,72,76,34,59
230529,Benjamin Meseira,25,180,75,Brazil,74,74,0,Club Athletico Paranaense,4200000,12000,8000000,RB,2024.0,2021,Not in team,Right,3,3,High,Medium,79,45,61,69,69,73
216451,J. Seri,29,170,73,Côte d'Ivoire,74,74,0,Fulham,3600000,43000,6800000,CDM,2022.0,2018,Not in team,Right,4,3,Medium,Medium,64,67,77,77,67,66
234686,J. Lotomba,22,177,71,Switzerland,74,79,5,OGC Nice,6000000,21000,11900000,SUB,2025.0,2020,Not in team,Right,4,2,Medium,Medium,78,48,65,72,71,65
219585,M. Valjent,25,187,83,Slovakia,74,80,6,RCD Mallorca,6000000,19000,14400000,CB,2025.0,2019,Not in team,Right,2,2,Medium,Medium,66,36,55,65,75,82
200641,Y. Konoplyanka,31,178,80,Ukraine,74,74,0,Shakhtar Donetsk,3500000,950,7400000,SUB,2022.0,2019,Not in team,Right,3,4,High,Low,75,72,68,78,32,66
132740,J. Hansen,36,188,78,Denmark,74,74,0,Aarhus GF,475000,7000,594000,GK,2023.0,2021,Not in team,Right,3,1,Medium,Medium,74,72,76,74,42,74
233152,K. Itakura,24,186,75,Japan,74,80,6,FC Schalke 04,6000000,64000,0,CB,2022.0,2019,Not in team,Right,3,2,Medium,Medium,77,32,53,65,76,76
193470,A. Souquet,29,179,74,France,74,74,0,Montpellier Hérault SC,3700000,21000,7400000,SUB,2023.0,2019,Not in team,Right,3,3,Medium,Medium,70,59,70,71,71,70
186302,E. Hernández,33,171,70,Mexico,74,74,0,Club León,2600000,22000,4400000,LM,2024.0,2021,Not in team,Right,3,4,Medium,Low,71,75,73,77,46,59
241854,P. Schuurs,21,191,79,Netherlands,74,83,9,Ajax,9000000,9000,14400000,SUB,2025.0,2018,Not in team,Right,3,2,Medium,Medium,67,64,70,66,75,73
235454,M. Sarr,22,182,75,France,74,78,4,Chelsea,5500000,56000,10600000,SUB,2025.0,2020,Not in team,Left,2,2,Low,High,68,52,68,65,75,75
190653,I. Brizuela,30,171,66,Mexico,74,74,0,Club Deportivo Guadalajara,4099999,39000,7000000,RB,2022.0,2014,Not in team,Right,4,4,High,High,88,67,67,77,45,65
225474,Sidcley,28,176,75,Brazil,74,74,0,PAOK,3800000,1000,8400000,LB,2023.0,2018,Not in team,Left,3,4,Medium,Medium,80,65,69,78,72,70
198077,P. Herrmann,30,179,71,Germany,74,74,0,Borussia Mönchengladbach,4099999,24000,7000000,SUB,2022.0,2010,Not in team,Right,3,3,Medium,High,70,72,73,75,33,60
184252,L. Pratto,33,188,91,Argentina,74,74,0,Vélez Sarsfield,2700000,15000,4099999,SUB,2022.0,2021,Not in team,Right,3,3,High,Medium,70,74,69,69,57,80
236988,E. Nketiah,22,175,72,England,74,81,7,Arsenal,8500000,56000,17900000,SUB,2022.0,2016,Not in team,Right,3,3,High,Medium,83,72,55,74,24,61
220348,Iza Carcelén,28,174,70,Spain,74,74,0,Cádiz CF,3800000,24000,8400000,SUB,2023.0,2019,Not in team,Right,3,3,High,Medium,79,59,68,73,69,70
219835,N. Camacho,33,175,68,Paraguay,74,74,0,Club Olimpia,2600000,1000,5700000,SUB,2022.0,2019,Not in team,Left,4,3,Medium,Medium,75,71,71,75,42,51
